,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
0,002697.SZ,20221230,5.52,5.67,5.43,5.63,5.44,0.1899999999999995,3.49,361047.76,201177.489,5.45,196152.43,5.47,198008.35,5.37,212302.58,5.0,213385.32,4.98,216958.63,5.07,233202.68,5.43,189299.06,5.51,253901.55,5.39,217592.86,5.11,199160.26,5.01,233612.94
1,002697.SZ,20221229,5.36,5.5,5.25,5.44,5.39,0.05000000000000071,0.93,141074.88,76320.432,5.38,157217.09,5.48,188497.54,5.35,206725.84,4.99,212290.77,4.98,216781.59,5.07,241482.27,5.43,172698.56,5.49,243544.26,5.38,210314.19,5.09,195660.22,5.01,231613.48
2,002697.SZ,20221228,5.46,5.51,5.35,5.39,5.47,-0.08000000000000007,-1.46,140141.33,75898.832,5.37,166830.44,5.49,194500.39,5.34,209721.32,4.99,213670.48,4.98,217670.77,5.06,249858.15,5.44,184072.41,5.48,243794.47,5.37,211705.68,5.08,197176.54,5.0,231344.55
3,002697.SZ,20221227,5.37,5.53,5.26,5.47,5.34,0.1299999999999999,2.43,204704.7,111189.837,5.4,182691.46,5.51,212491.12,5.33,211679.36,4.99,213813.76,4.97,218869.3,5.06,259025.62,5.47,193184.46,5.48,244438.77,5.37,213441.19,5.07,198185.76,5.0,231032.51
4,002697.SZ,20221226,5.27,5.41,5.26,5.34,5.26,0.08000000000000007,1.52,133793.49,71449.861,5.38,169074.58,5.52,231322.94,5.32,211325.02,4.98,213347.36,4.97,219700.65,5.06,277644.46,5.49,196454.71,5.46,246388.61,5.35,212377.31,5.06,198546.87,5.0,230157.42
5,002697.SZ,20221223,5.33,5.42,5.25,5.26,5.4,-0.14000000000000057,-2.59,166371.04,88382.306,5.4,182445.69,5.54,252022.39,5.31,211238.72,4.98,213574.56,4.97,220491.05,5.06,306828.15,5.52,204986.55,5.45,244577.26,5.34,213632.14,5.05,200012.68,4.99,229825.22
6,002697.SZ,20221222,5.47,5.53,5.35,5.4,5.51,-0.10999999999999943,-2.0,189141.63,103049.817,5.47,188180.03,5.56,283791.61,5.3,211045.25,4.97,213554.92,4.97,221220.03,5.06,315587.45,5.56,225751.54,5.44,243800.51,5.34,216183.81,5.05,201938.31,4.99,230008.16
7,002697.SZ,20221221,5.46,5.55,5.4,5.51,5.39,0.1200000000000001,2.23,219446.43,120371.226,5.51,201314.39,5.56,287827.39,5.28,211493.75,4.97,213351.07,4.97,222512.83,5.06,314376.7,5.58,251789.21,5.42,239866.35,5.33,216769.58,5.04,202888.24,4.99,229235.9
8,002697.SZ,20221220,5.48,5.5,5.33,5.39,5.46,-0.07000000000000028,-1.28,136620.31,73805.617,5.54,203677.46,5.54,282785.51,5.27,210486.0,4.96,214546.99,4.97,223499.51,5.05,314021.91,5.58,270133.2,5.4,234556.76,5.31,215876.6,5.03,204488.36,4.98,227989.21
9,002697.SZ,20221219,5.61,5.65,5.41,5.46,5.61,-0.15000000000000036,-2.67,200649.03,109871.747,5.6,223834.84,5.53,283513.12,5.25,211905.16,4.96,214594.04,4.97,225807.13,5.04,313594.09,5.6,314408.26,5.39,234788.42,5.3,215684.57,5.02,208527.68,4.98,228050.55
10,002697.SZ,20221216,5.53,5.61,5.46,5.61,5.57,0.040000000000000036,0.72,195042.73,108329.588,5.63,227527.42,5.51,279849.9,5.23,210742.2,4.96,214629.71,4.97,228709.86,5.03,311901.53,5.59,318504.03,5.38,231739.76,5.28,214322.7,5.01,210067.28,4.98,227151.09
11,002697.SZ,20221215,5.7,5.83,5.55,5.57,5.69,-0.1200000000000001,-2.11,254813.44,143513.849,5.64,263323.04,5.48,283592.89,5.2,209433.97,4.95,215081.98,4.97,230642.71,5.02,310449.58,5.56,314389.96,5.36,229122.01,5.26,214634.29,5.0,216894.17,4.97,225999.69
12,002697.SZ,20221214,5.65,5.71,5.57,5.69,5.66,0.03000000000000025,0.53,231261.79,130840.355,5.65,302264.04,5.45,271496.97,5.17,207263.89,4.95,215838.48,4.97,230375.43,5.01,308159.58,5.53,303516.53,5.34,225522.31,5.23,212313.28,4.99,220980.27,4.96,224480.27
