,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75
0,600546.SH,20201231,8.78,8.89,8.34,8.51,8.78,-0.2699999999999996,-3.0752,833780.24,716134.509,9.088,879247.778,9.09,982356.2708,8.3994,780263.1259,11.036,410911.2745,10.9465,392831.9836,9.4045,481476.7251
1,600546.SH,20201230,8.6,9.02,8.5,8.78,8.77,0.009999999999999787,0.114,592679.38,523187.721,9.264,888001.88,9.0831,985875.1677,8.4132,765515.4532,11.0563,406484.6356,10.9512,389429.9318,9.4287,472877.3343
2,600546.SH,20201229,9.67,9.67,8.77,8.77,9.74,-0.9700000000000006,-9.9589,972155.49,885574.675,9.404,972841.096,9.0838,1052074.3923,8.4294,758387.3024,11.0759,405030.1238,10.9564,387474.2905,9.4541,468042.6829
3,600546.SH,20201228,9.75,9.94,9.45,9.74,9.64,0.09999999999999964,1.0373,1007784.61,975409.806,9.466,1012444.766,9.0854,1109668.6831,8.4606,737085.6474,11.089,399998.6448,10.9599,383609.0021,9.4776,458788.616
4,600546.SH,20201225,9.3,9.69,9.16,9.64,9.39,0.25,2.6624,989839.17,941856.841,9.426,1063051.898,8.9708,1092564.47,8.4629,714239.88,11.0951,394507.4853,10.9612,379572.5051,9.4952,448085.058
5,600546.SH,20201224,9.55,9.66,9.13,9.39,9.48,-0.08999999999999986,-0.9494,877550.75,822154.969,9.336,1156134.774,8.8062,1040875.7362,8.4726,693849.4238,11.103,389315.3666,10.9638,376561.2264,9.5173,439703.0163
6,600546.SH,20201223,8.9,9.69,8.9,9.48,9.08,0.40000000000000036,4.4053,1016875.46,954004.025,9.224,1166423.278,8.6746,994254.6985,8.4826,673873.5262,11.1162,385158.0384,10.9636,372609.0208,9.5409,435341.1564
7,600546.SH,20201222,9.35,9.79,9.03,9.08,9.54,-0.4599999999999991,-4.8218,1170173.84,1104308.724,9.076,1172514.114,8.5362,936122.6877,8.4979,649190.7562,11.1243,379138.6433,10.9623,368117.7114,9.5764,423947.2305
8,600546.SH,20201221,9.22,9.56,8.91,9.54,9.19,0.34999999999999964,3.8085,1260820.27,1166681.004,8.956,1061958.516,8.4323,870452.3992,8.5209,619757.36,11.1352,372774.7059,10.9634,362084.4047,9.6196,411506.7781
9,600546.SH,20201218,9.11,9.49,8.86,9.19,8.83,0.35999999999999943,4.077,1455253.55,1332518.656,8.732,985699.642,8.2992,816865.4331,8.5341,586910.58,11.1454,366024.7847,10.9601,355416.1073,9.6535,397777.5788
10,600546.SH,20201217,8.64,8.96,8.37,8.83,8.74,0.08999999999999986,1.0297,928993.27,808652.612,8.652,985302.792,8.1838,738933.7877,8.5488,547984.9182,11.1591,357880.6211,10.96,347972.7766,9.6916,382553.8803
11,600546.SH,20201216,8.5,9.06,8.48,8.74,8.48,0.2599999999999998,3.066,1047329.64,924919.826,8.644,1143680.392,8.0938,711174.1431,8.5715,524999.0279,11.1787,354626.9862,10.9635,343574.0676,9.7373,377447.7496
12,600546.SH,20201215,8.35,8.48,8.18,8.48,8.42,0.0600000000000005,0.7126,617395.85,513794.481,8.546,1091300.432,8.0177,650686.1877,8.6097,498604.6888,11.193,349488.5745,10.9668,338533.9936,9.7995,370468.2427
13,600546.SH,20201214,8.44,8.68,8.1,8.42,8.79,-0.3699999999999992,-4.2093,879525.9,732375.855,8.35,1031398.388,7.9569,624357.1331,8.6594,485139.705,11.2067,346439.7169,10.9716,336210.687,9.8736,368156.1116
14,600546.SH,20201211,8.71,9.15,8.35,8.79,8.79,0.0,0.0,1453269.3,1277033.403,8.202,909788.66,7.9108,596258.29,8.7059,462789.3462,11.2214,342054.4215,10.9752,332979.0967,9.9693,362498.0195
15,600546.SH,20201210,8.33,9.08,8.21,8.79,8.25,0.5399999999999991,6.5455,1720881.27,1472006.334,7.98,671366.664,7.8469,534077.62,8.7444,424491.9888,11.2356,334077.1215,10.9778,326621.1009,10.0456,346584.0784
16,600546.SH,20201209,7.54,8.25,7.52,8.25,7.5,0.75,10.0,785429.84,623706.501,7.768,390482.428,7.7785,477506.4785,8.7879,378274.3594,11.2472,323854.4853,10.9755,318294.6224,10.1363,328709.4901
