a73,神3--涨停日期:20220328-持仓量20220114-20220325-中间值4.08--9周-换手率,173.0-流通市值,36.8亿,区域地产,渝开发**000514.SZ
a3,筹码突破--20220415-持仓量20220211-20220415-中间值3.56--8周-换手率,48.8-流通市值,46.0亿,焦炭加工,云维股份**600725.SH
a3,筹码突破--20220415-持仓量20220211-20220415-中间值11.65--9周-换手率,167.0-流通市值,52.4亿,水力发电,闽东电力**000993.SZ
a3,筹码突破--20220415-持仓量20220211-20220415-中间值3.99--7周-换手率,94.1-流通市值,53.2亿,煤炭开采,辽宁能源**600758.SH
a3,筹码突破--20220415-持仓量20220211-20220415-中间值5.15--8周-换手率,47.2-流通市值,25.5亿,百货,银座股份**600858.SH
a3,筹码突破--20220415-持仓量20220211-20220415-中间值35.8--7周-换手率,57.6-流通市值,140.9亿,汽车配件,新泉股份**603179.SH
a3,筹码突破--20220415-持仓量20220211-20220415-中间值13.28--8周-换手率,156.0-流通市值,26.5亿,汽车配件,天龙股份**603266.SH
a3,筹码突破--20220415-持仓量20220211-20220415-中间值9.0--9周-换手率,124.8-流通市值,33.3亿,仓储物流,畅联股份**603648.SH
a3,筹码突破--20220415-持仓量20220211-20220415-中间值8.46--10周-换手率,45.6-流通市值,19.8亿,食品,安记食品**603696.SH
a3,筹码突破--20220415-持仓量20220211-20220415-中间值5.25--7周-换手率,173.0-流通市值,36.0亿,化学制药,兄弟科技**002562.SZ
a3,筹码突破--20220415-持仓量20220211-20220415-中间值21.99--7周-换手率,68.6-流通市值,159.9亿,通信设备,杰赛科技**002544.SZ
a3,筹码突破--20220415-持仓量20220211-20220415-中间值4.29--10周-换手率,78.4-流通市值,54.0亿,煤炭开采,郑州煤电**600121.SH
a3,筹码突破--20220415-持仓量20220211-20220415-中间值4.08--7周-换手率,288.4-流通市值,36.8亿,区域地产,渝开发**000514.SZ
a3,筹码突破--20220415-持仓量20220211-20220415-中间值7.3--7周-换手率,190.9-流通市值,60.2亿,全国地产,中交地产**000736.SZ
a3,筹码突破--20220415-持仓量20220211-20220415-中间值8.04--8周-换手率,116.2-流通市值,88.4亿,食品,双塔食品**002481.SZ
a3,筹码突破--20220415-持仓量20220211-20220415-中间值2.04--9周-换手率,80.9-流通市值,56.4亿,其他商业,华联股份**000882.SZ
a3,筹码突破--20220415-持仓量20220211-20220415-中间值34.15--10周-换手率,70.3-流通市值,81.6亿,化学制药,华特达因**000915.SZ
a3,筹码突破--20220415-持仓量20220211-20220415-中间值2.25--7周-换手率,74.5-流通市值,132.8亿,普钢,酒钢宏兴**600307.SH
a5, 神4--20220406--20220415-持仓量20220121-20220401-中间值5.78--9周-换手率,35.4-流通市值,173.3亿,全国地产,金融街**000402.SZ
a5, 神4--20220406--20220415-持仓量20220121-20220401-中间值12.76--10周-换手率,32.5-流通市值,25.8亿,染料涂料,乐通股份**002319.SZ
a5, 神4--20220408--20220415-持仓量20220128-20220408-中间值12.83--7周-换手率,151.5-流通市值,85.0亿,农药化肥,云图控股**002539.SZ
a5, 神4--20220408--20220415-持仓量20220128-20220408-中间值7.33--9周-换手率,96.2-流通市值,89.8亿,化工原料,新疆天业**600075.SH
a5, 神4--20220401--20220415,医疗保健,济民医疗**603222.SH,,
a5, 神4--20220401--20220415-持仓量20220121-20220401-中间值20.95--7周-换手率,43.8-流通市值,112.1亿,饲料,京基智农**000048.SZ
a51, 神4_1--20220408--20220415-持仓量20220128-20220408-中间值7.33--9周-换手率,96.2-流通市值,89.8亿,化工原料,新疆天业**600075.SH
a51, 神4_1--20220401--20220415,医疗保健,济民医疗**603222.SH,,
a51, 神4_1--20220408--20220415-持仓量20220128-20220408-中间值12.83--7周-换手率,151.5-流通市值,85.0亿,农药化肥,云图控股**002539.SZ
a51, 神4_1--20220406--20220415-持仓量20220121-20220401-中间值12.76--10周-换手率,32.5-流通市值,25.8亿,染料涂料,乐通股份**002319.SZ
a51, 神4_1--20220406--20220415-持仓量20220121-20220401-中间值5.78--9周-换手率,35.4-流通市值,173.3亿,全国地产,金融街**000402.SZ
a51, 神4_1--20220401--20220415-持仓量20220121-20220401-中间值20.95--7周-换手率,43.8-流通市值,112.1亿,饲料,京基智农**000048.SZ
a6,神 1--涨停板日期:20220325--20220415,全国地产,天地源**600665.SH,,
a71,神2--涨停板日期20220328 ----20220415,化纤,皖维高新**600063.SH,,
a71,神2--涨停板日期20220328 ----20220415-持仓量20220211-20220415-中间值4.08--7周-换手率,288.4-流通市值,36.8亿,区域地产,渝开发**000514.SZ
a71,神2--涨停板日期20220318 ----20220415-持仓量20220211-20220415-中间值3.99--7周-换手率,94.1-流通市值,53.2亿,煤炭开采,辽宁能源**600758.SH
a72,神2pro--涨停板日期20220328--20220415-持仓量20220211-20220415-中间值4.08--7周-换手率,288.4-流通市值,36.8亿,区域地产,渝开发**000514.SZ
a72,神2pro--涨停板日期20220318--20220415-持仓量20220211-20220415-中间值3.99--7周-换手率,94.1-流通市值,53.2亿,煤炭开采,辽宁能源**600758.SH
a72,神2pro--涨停板日期20220324--20220415,化学制药,华润双鹤**600062.SH,,
