xxxx,价格中枢-实体一半=0.0--上影线是下的几倍=0.66--阳线实体=2.16--实体是影线的几倍=2.38--价格中枢看涨做涨--2021-12-05-持仓量20201030-20201231-中间值2.92--7周-换手率,50.6-流通市值,93.9亿,区域地产,荣安地产**000517.SZ
xxxx,价格中枢-实体一半=0.0--上影线是下的几倍=1.0--阳线实体=3.45--实体是影线的几倍=2.26--价格中枢看涨做涨--2021-12-05-持仓量20201030-20201231-中间值3.83--7周-换手率,46.1-流通市值,75.1亿,区域地产,泰禾集团**000732.SZ
xxxx,价格中枢-实体一半=0.01--上影线是下的几倍=0.6--阳线实体=3.55--实体是影线的几倍=3.55--价格中枢看涨做涨--2021-12-05-持仓量20201030-20201231-中间值2.58--7周-换手率,44.5-流通市值,108.9亿,火力发电,晋控电力**000767.SZ
xxxx,价格中枢-实体一半=0.04--上影线是下的几倍=1.2--阳线实体=12.31--实体是影线的几倍=3.07--价格中枢看涨做涨--20220306.0,食品,南宁糖业**000911.SZ
xxxx,价格中枢-实体一半=0.0--上影线是下的几倍=1.0--阳线实体=3.26--实体是影线的几倍=2.86--价格中枢看涨做涨--2021-12-05,区域地产,南国置业**002305.SZ
xxxx,价格中枢-实体一半=0.01--上影线是下的几倍=0.66--阳线实体=2.09--实体是影线的几倍=2.38--价格中枢看涨做涨--2021-12-05-持仓量20201030-20201231-中间值2.5--7周-换手率,84.9-流通市值,19.7亿,食品,佳隆股份**002495.SZ
xxxx,价格中枢-实体一半=0.01--上影线是下的几倍=0.55--阳线实体=5.76--实体是影线的几倍=10.39--价格中枢看涨做涨--20220306.0-持仓量20211224-20220304-中间值8.37--7周-换手率,118.4-流通市值,30.3亿,运输设备,快意电梯**002774.SZ
xxxx,价格中枢-实体一半=0.03--上影线是下的几倍=0.55--阳线实体=6.61--实体是影线的几倍=3.33--价格中枢看涨做涨--20220306.0-持仓量20211224-20220304-中间值2.57--8周-换手率,101.8-流通市值,72.8亿,纺织,江苏阳光**600220.SH
xxxx,价格中枢-实体一半=0.0--上影线是下的几倍=1.0--阳线实体=3.94--实体是影线的几倍=3.23--价格中枢看涨做涨--2021-12-05,普钢,凌钢股份**600231.SH
xxxx,价格中枢-实体一半=0.0--上影线是下的几倍=1.0--阳线实体=4.21--实体是影线的几倍=4.29--价格中枢看涨做涨--2021-12-05,小金属,鑫科材料**600255.SH
xxxx,价格中枢-实体一半=0.01--上影线是下的几倍=1.16--阳线实体=7.33--实体是影线的几倍=2.26--价格中枢看涨做涨--20220327.0-持仓量20220114-20220325-中间值7.78--7周-换手率,197.6-流通市值,66.2亿,房产服务,皇庭国际**000056.SZ
xxxx,价格中枢-实体一半=0.0--上影线是下的几倍=1.33--阳线实体=2.09--实体是影线的几倍=2.2--价格中枢看涨做涨--20220327.0-持仓量20220114-20220325-中间值4.53--8周-换手率,54.4-流通市值,34.1亿,百货,合肥百货**000417.SZ
xxxx,价格中枢-实体一半=0.0--上影线是下的几倍=1.0--阳线实体=7.04--实体是影线的几倍=7.07--价格中枢看涨做涨--20220327.0-持仓量20220114-20220325-中间值4.08--9周-换手率,173.0-流通市值,36.8亿,区域地产,渝开发**000514.SZ
xxxx,价格中枢-实体一半=0.01--上影线是下的几倍=0.67--阳线实体=2.25--实体是影线的几倍=2.93--价格中枢看涨做涨--20220327.0-持仓量20220114-20220325-中间值5.35--8周-换手率,46.2-流通市值,47.5亿,汽车配件,贵州轮胎**000589.SZ
xxxx,价格中枢-实体一半=0.01--上影线是下的几倍=0.83--阳线实体=4.93--实体是影线的几倍=3.92--价格中枢看涨做涨--20220327.0-持仓量20220114-20220325-中间值4.16--8周-换手率,97.9-流通市值,60.4亿,批发业,泰达股份**000652.SZ
xxxx,价格中枢-实体一半=0.0--上影线是下的几倍=1.0--阳线实体=3.39--实体是影线的几倍=2.22--价格中枢看涨做涨--20220327.0-持仓量20220114-20220325-中间值5.23--9周-换手率,181.0-流通市值,14.5亿,饲料,正虹科技**000702.SZ
xxxx,价格中枢-实体一半=0.01--上影线是下的几倍=1.33--阳线实体=5.71--实体是影线的几倍=4.39--价格中枢看涨做涨--20220327.0-持仓量20220114-20220325-中间值3.16--8周-换手率,122.6-流通市值,22.3亿,食品,黑芝麻**000716.SZ
xxxx,价格中枢-实体一半=0.0--上影线是下的几倍=1.22--阳线实体=5.26--实体是影线的几倍=3.15--价格中枢看涨做涨--20220327.0-持仓量20220114-20220325-中间值6.78--7周-换手率,150.7-流通市值,198.8亿,煤炭开采,冀中能源**000937.SZ
xxxx,价格中枢-实体一半=0.0--上影线是下的几倍=1.14--阳线实体=4.1--实体是影线的几倍=2.96--价格中枢看涨做涨--20220327.0-持仓量20220114-20220325-中间值5.86--8周-换手率,82.4-流通市值,29.0亿,化工原料,龙星化工**002442.SZ
xxxx,价格中枢-实体一半=0.01--上影线是下的几倍=1.33--阳线实体=2.82--实体是影线的几倍=4.88--价格中枢看涨做涨--20220327.0-持仓量20220114-20220325-中间值7.27--10周-换手率,24.7-流通市值,29.6亿,百货,徐家汇**002561.SZ
xxxx,价格中枢-实体一半=0.01--上影线是下的几倍=0.87--阳线实体=7.89--实体是影线的几倍=2.65--价格中枢看涨做涨--20220327.0-持仓量20220114-20220325-中间值6.86--8周-换手率,50.5-流通市值,31.2亿,装修装饰,东易日盛**002713.SZ
xxxx,价格中枢-实体一半=0.01--上影线是下的几倍=0.71--阳线实体=1.8--实体是影线的几倍=3.53--价格中枢看涨做涨--20220327.0-持仓量20220114-20220325-中间值9.68--7周-换手率,76.3-流通市值,20.6亿,食品,桂发祥**002820.SZ
xxxx,价格中枢-实体一半=0.01--上影线是下的几倍=0.75--阳线实体=7.93--实体是影线的几倍=17.42--价格中枢看涨做涨--20220327.0-持仓量20220114-20220325-中间值7.12--7周-换手率,47.1-流通市值,15.7亿,广告包装,英联股份**002846.SZ
xxxx,价格中枢-实体一半=0.0--上影线是下的几倍=1.0--阳线实体=5.26--实体是影线的几倍=6.92--价格中枢看涨做涨--20220327.0-持仓量20220114-20220325-中间值11.38--8周-换手率,91.5-流通市值,29.5亿,渔业,开创国际**600097.SH
xxxx,价格中枢-实体一半=0.02--上影线是下的几倍=1.23--阳线实体=14.88--实体是影线的几倍=6.3--价格中枢看涨做涨--20220327.0,农业综合,新五丰**600975.SH
xxxx,价格中枢-实体一半=0.03--上影线是下的几倍=0.58--阳线实体=2.31--实体是影线的几倍=3.24--价格中枢看涨做涨--20220327.0-持仓量20220114-20220325-中间值10.41--8周-换手率,22.4-流通市值,19.4亿,染料涂料,雅运股份**603790.SH
