

c10,结界,---结界--20211207--英特集团**000411.SZ
c10,结界,---结界--20211207--唐人神**002567.SZ
c10,结界,---结界--20211207--裕同科技**002831.SZ
c10,结界,---结界--20211207--三维通信**002115.SZ
c10,结界,---结界--20211207--北纬科技**002148.SZ
c10,结界,---结界--20211207--楚江新材--强势股票**002171.SZ
c10,结界,---结界--20211207--二三四五**002195.SZ
c10,结界,---结界--20211207--柳化股份**600423.SH
c10,结界,---结界--20211207--华源控股**002787.SZ
c10,结界,---结界--20211207--百利科技--强势股票**603959.SH
c10,结界,---结界--20211207--金轮股份--强势股票**002722.SZ
c10,结界,---结界--20211207--圣农发展**002299.SZ
c10,结界,---结界--20211207--中国西电**601179.SH
c10,结界,---结界--20211207--璞泰来--强势股票--有钱君股票池**603659.SH
c10,结界,---结界--20211207--赛象科技**002337.SZ
c10,结界,---结界--20211207--台海核电--强势股票**002366.SZ
c10,结界,---结界--20211207--太极股份**002368.SZ
c10,结界,---结界--20211207--北京利尔**002392.SZ
c10,结界,---结界--20211207--中创物流**603967.SH
c10,结界,---结界--20211207--棕榈股份**002431.SZ
c10,结界,---结界--20211207--东方精工--强势股票**002611.SZ
c10,结界,---结界--20211207--盛屯矿业--强势股票**600711.SH
c10,结界,---结界--20211207--双星新材--强势股票--有钱君股票池**002585.SZ
c10,结界,---结界--20211207--阳煤化工--强势股票**600691.SH
c10,结界,---结界--20211207--海能达--强势股票**002583.SZ
c10,结界,---结界--20211207--思美传媒**002712.SZ
c10,结界,---结界--20211207--明阳智能**601615.SH
c10,结界,---结界--20211207--中钢天源**002057.SZ
c10,结界,---结界--20211207--亨通光电--有钱君股票池**600487.SH
c10,结界,---结界--20211207--白云电器**603861.SH
c10,结界,---结界--20211207--中公高科**603860.SH
c10,结界,---结界--20211207--赛隆药业**002898.SZ
c10,结界,---结界--20211207--惠威科技**002888.SZ
c10,结界,---结界--20211207--深赛格**000058.SZ
c10,结界,---结界--20211207--诺力股份--强势股票**603611.SH
c10,结界,---结界--20211207--莱茵体育**000558.SZ
c10,结界,---结界--20211207--传化智联**002010.SZ
c10,结界,---结界--20211207--芯能科技**603105.SH
c10,结界,---结界--20211207--中原环保--强势股票**000544.SZ
c10,结界,---结界--20211207--新疆火炬--强势股票**603080.SH
c10,结界,---结界--20211207--嘉化能源--强势股票**600273.SH
c10,结界,---结界--20211207--冰山冷热**000530.SZ
c10,结界,---结界--20211207--广电电气**601616.SH
c10,结界,---结界--20211207--南方汇通**000920.SZ
c10,结界,---结界--20211207--上海雅仕**603329.SH

c12,看跌做涨,-阴线实体=6.12-----看跌做涨 缩量大阴线  ----20211206--湘电股份--强势股票**600416.SH
c12,看跌做涨,-阴线实体=6.09-----看跌做涨 缩量大阴线  ----20211206--理工环科**002322.SZ
c12,看跌做涨,-阴线实体=5.84-----看跌做涨 缩量大阴线  ----20211206--春兰股份--强势股票**600854.SH
c12,看跌做涨,-阴线实体=7.34-----看跌做涨 缩量大阴线  ----20211206--国新健康**000503.SZ
c12,看跌做涨,-阴线实体=3.9-----看跌做涨 缩量大阴线  ----20211206--福蓉科技--小树股票池**603327.SH

c16,反客为主,"中阴线=-2.40,大阳线=3.89-涨幅-4.6045-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20211206--晶澳科技--有钱君股票池**002459.SZ"
c16,反客为主Plus,--阴线涨幅=-3.07--阴线振幅=5.11--阳线涨幅=5.6962--阳线大小=4.1610-60周向上-----反客为主Plus 强庄主力仅用一天的强势洗盘 ----20211206--粤电力A**000539.SZ
c16,反客为主Plus,--阴线涨幅=0.0--阴线振幅=6.96--阳线涨幅=10.0741--阳线大小=9.5910-60周向上-----反客为主Plus 强庄主力仅用一天的强势洗盘 ----20211206--甘肃电投--强势股票**000791.SZ
c16,反客为主,"中阴线=-4.78,大阳线=5.65-涨幅-9.9736-----反客为主  刚起来 不超过 3 个月 强庄主力仅用一天的强势洗盘 ----20211206--国机精工**002046.SZ"
c16,反客为主Plus,--阴线涨幅=-6.76--阴线振幅=8.11--阳线涨幅=9.9379--阳线大小=7.4910-60周向上-----反客为主Plus 强庄主力仅用一天的强势洗盘 ----20211206--山东墨龙**002490.SZ
c16,反客为主Plus,--阴线涨幅=-1.15--阴线振幅=6.22--阳线涨幅=5.3968--阳线大小=3.2110-60周向上-----反客为主Plus 强庄主力仅用一天的强势洗盘 ----20211206--江淮汽车**600418.SH
c16,反客为主Plus,--阴线涨幅=-6.32--阴线振幅=4.74--阳线涨幅=9.9693--阳线大小=9.4710-60周向上-----反客为主Plus 强庄主力仅用一天的强势洗盘 ----20211206--瑞和股份**002620.SZ
c17,一箭双雕,"5-13-34不满足-1个阴线高开-中阳线=1.71,小阴线1=-0.56,小阴线2=-0.56-----一箭双雕 主力中继洗盘模型 ---- 20210520--山东钢铁--强势股票**600022.SH"
c17,一箭双雕,"5-13-34不满足-没有阴线高开------中阳线=3.43,小阴线1=-0.47,小阴线2=-0.48-----一箭双雕 主力中继洗盘模型 ---- 20210520--重庆钢铁--强势股票**601005.SH"
c17,一箭双雕,"5-13-34不满足-2个阴线高开(极少见)-中阳线=1.79,小阴线1=-0.75,小阴线2=-1.25-----一箭双雕 主力中继洗盘模型 ---- 20210520--中南建设--强势股票**000961.SZ"
c17,一箭双雕,"5-13-34不满足-1个阴线高开-中阳线=2.79,小阴线1=-0.29,小阴线2=-0.35-----一箭双雕 主力中继洗盘模型 ---- 20210520--荣盛石化--强势股票--有钱君股票池**002493.SZ"

c20,大有,"5-13-34 有 0个上升-实体满足小于3.5-----大有,上涨初期,洗盘模型,下跌后横盘半年以上 ---- 20211207--青松建化--强势股票**600425.SH"
c20,大有,"5-13-34 有 0个上升-实体满足小于3.5-----大有,上涨初期,洗盘模型,下跌后横盘半年以上 ---- 20211207--淮河能源--强势股票**600575.SH"
c20,大有,"5-13-34 有 0个上升-实体满足小于3.5-----大有,上涨初期,洗盘模型,下跌后横盘半年以上 ---- 20211207--上海机电**600835.SH"
c20,大有,"5-13-34 有 0个上升-实体满足小于3.5-----大有,上涨初期,洗盘模型,下跌后横盘半年以上 ---- 20211207--上海物贸**600822.SH"
c20,大有,"5-13-34 有 1个上升-实体满足小于3.5-----大有,上涨初期,洗盘模型,下跌后横盘半年以上 ---- 20211207--厦门国贸**600755.SH"
c20,大有,"5-13-34 有 0个上升-实体满足小于3.5-----大有,上涨初期,洗盘模型,下跌后横盘半年以上 ---- 20211207--天房发展**600322.SH"
c20,大有,"5-13-34 有 1个上升-----------------大有,上涨初期,洗盘模型,下跌后横盘半年以上 ---- 20211207--韩建河山**603616.SH"
c20,大有,"5-13-34 有 0个上升-实体满足小于3.5-----大有,上涨初期,洗盘模型,下跌后横盘半年以上 ---- 20211207--无锡银行**600908.SH"
c20,大有,"5-13-34 有 1个上升-实体满足小于3.5-----大有,上涨初期,洗盘模型,下跌后横盘半年以上 ---- 20211207--雅戈尔**600177.SH"
c20,大有,"5-13-34 有 0个上升-实体满足小于3.5-----大有,上涨初期,洗盘模型,下跌后横盘半年以上 ---- 20211207--三钢闽光--强势股票**002110.SZ"
c20,大有,"5-13-34 有 0个上升-实体满足小于3.5-----大有,上涨初期,洗盘模型,下跌后横盘半年以上 ---- 20211207--金科股份--强势股票**000656.SZ"
c20,大有,"5-13-34 有 0个上升-----------------大有,上涨初期,洗盘模型,下跌后横盘半年以上 ---- 20211207--山东墨龙**002490.SZ"
c20,大有,"5-13-34 有 1个上升-实体满足小于3.5-----大有,上涨初期,洗盘模型,下跌后横盘半年以上 ---- 20211207--荣安地产**000517.SZ"
c20,大有,"5-13-34 有 0个上升-----------------大有,上涨初期,洗盘模型,下跌后横盘半年以上 ---- 20211207--中联重科**000157.SZ"
c21,隔山打牛,明显放量= 3.94倍--中阳线实体= 4.89-----隔山打牛 放量中阳线 捕捉涨停  ----000789.SZ ----20211201--万年青--强势股票**000789.SZ
c21,隔山打牛,明显放量= 3.03倍--中阳线实体= 2.62-----隔山打牛 放量中阳线 捕捉涨停  ----000800.SZ ----20211201--一汽解放**000800.SZ
c21,隔山打牛,明显放量= 2.92倍--中阳线实体= 3.97-----隔山打牛 放量中阳线 捕捉涨停  ----000877.SZ ----20211201--天山股份--强势股票**000877.SZ
c21,隔山打牛,明显放量= 3.17倍--中阳线实体= 2.71-----隔山打牛 放量中阳线 捕捉涨停  ----600575.SH ----20211201--淮河能源--强势股票**600575.SH
c21,隔山打牛,明显放量= 3.71倍--中阳线实体= 5.45-----隔山打牛 放量中阳线 捕捉涨停  ----600585.SH ----20211201--海螺水泥--强势股票**600585.SH
c21,隔山打牛,明显放量= 4.88倍--中阳线实体= 3.27-----隔山打牛 放量中阳线 捕捉涨停  ----600720.SH ----20211201--祁连山--强势股票**600720.SH
c21,隔山打牛,明显放量= 2.01倍--中阳线实体= 2.14-----隔山打牛 放量中阳线 捕捉涨停  ----600739.SH ----20211201--辽宁成大--强势股票**600739.SH
c21,隔山打牛,明显放量= 3.21倍--中阳线实体= 5.3-----隔山打牛 放量中阳线 捕捉涨停  ----002008.SZ ----20211201--大族激光--强势股票--有钱君股票池**002008.SZ
c21,隔山打牛,明显放量= 2.26倍--中阳线实体= 4.72-----隔山打牛 放量中阳线 捕捉涨停  ----002430.SZ ----20211201--杭氧股份**002430.SZ
c21,隔山打牛,明显放量= 2.4倍--中阳线实体= 3.02-----隔山打牛 放量中阳线 捕捉涨停  ----002278.SZ ----20211201--神开股份**002278.SZ
c21,隔山打牛,明显放量= 3.44倍--中阳线实体= 1.7-----隔山打牛 放量中阳线 捕捉涨停  ----600802.SH ----20211201--福建水泥--强势股票**600802.SH
c21,隔山打牛,明显放量= 3.19倍--中阳线实体= 2.94-----隔山打牛 放量中阳线 捕捉涨停  ----600820.SH ----20211201--隧道股份**600820.SH
c21,隔山打牛,明显放量= 5.87倍--中阳线实体= 10.38-----隔山打牛 放量中阳线 捕捉涨停  ----002048.SZ ----20211201--宁波华翔--强势股票**002048.SZ
c21,隔山打牛,明显放量= 2.04倍--中阳线实体= 2.15-----隔山打牛 放量中阳线 捕捉涨停  ----002305.SZ ----20211201--南国置业**002305.SZ
