,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75,ma10,ma_v_10,ma20,ma_v_20,ma30,ma_v_30,ma60,ma_v_60,ma120,ma_v_120
0,000783.SZ,20250801,7.36,7.51,7.34,7.36,7.37,-0.009999999999999787,-0.14,617840.62,457588.44,7.5,839052.11,7.36,875932.38,7.08,770781.31,6.52,515222.27,6.56,523473.44,6.69,570519.37,7.44,975601.35,7.26,830852.74,7.15,829761.74,6.83,605910.13,6.55,517088.45
1,000783.SZ,20250731,7.45,7.54,7.31,7.37,7.49,-0.1200000000000001,-1.6,981618.92,729253.036,7.56,961211.86,7.34,896067.7,7.06,766344.99,6.51,513230.51,6.56,523296.06,6.67,566179.14,7.41,975158.75,7.24,832844.31,7.12,817573.38,6.82,604066.54,6.54,518141.52
2,000783.SZ,20250730,7.58,7.62,7.42,7.49,7.62,-0.1299999999999999,-1.71,794660.34,598497.476,7.6,1079706.64,7.32,882791.26,7.04,749855.65,6.51,510947.76,6.56,520367.61,6.65,556925.52,7.39,928041.6,7.22,806576.45,7.09,797505.85,6.8,604090.22,6.53,513495.73
3,000783.SZ,20250729,7.6,7.63,7.46,7.62,7.66,-0.040000000000000036,-0.52,829042.02,625480.827,7.56,1200447.86,7.3,931017.87,7.01,740467.13,6.51,510288.74,6.55,519304.58,6.63,552120.26,7.34,899300.1,7.19,788204.33,7.06,784716.82,6.79,610055.16,6.52,509703.51
4,000783.SZ,20250728,7.68,7.77,7.53,7.66,7.65,0.009999999999999787,0.13,972098.65,744390.241,7.47,1164793.81,7.26,922854.47,6.99,731400.75,6.5,508059.07,6.55,519031.71,6.61,548298.02,7.29,904355.88,7.15,775691.53,7.03,766113.42,6.77,609599.78,6.51,506986.01
5,000783.SZ,20250725,7.61,7.73,7.52,7.65,7.58,0.07000000000000028,0.92,1228639.35,935241.111,7.38,1112150.58,7.21,884672.38,6.95,713846.8,6.49,504698.88,6.54,518285.34,6.58,542681.53,7.24,888048.53,7.12,764133.95,7.0,749276.99,6.74,607474.63,6.5,502125.37
6,000783.SZ,20250724,7.25,7.62,7.24,7.58,7.27,0.3100000000000005,4.26,1574092.86,1175476.557,7.27,989105.65,7.16,831579.22,6.92,688916.12,6.49,499891.58,6.54,515104.95,6.55,535599.99,7.2,907345.23,7.08,766787.12,6.96,722355.06,6.71,590722.74,6.49,497151.8
7,000783.SZ,20250723,7.21,7.4,7.21,7.27,7.2,0.0699999999999994,0.97,1398366.43,1022019.571,7.17,776376.55,7.11,739927.85,6.89,649700.64,6.48,493657.26,6.54,509922.84,6.54,518154.83,7.15,822227.72,7.06,750488.38,6.93,685733.65,6.69,568385.0,6.48,486460.69
8,000783.SZ,20250722,7.2,7.22,7.12,7.2,7.19,0.009999999999999787,0.14,650771.78,466809.992,7.13,598152.34,7.09,682951.35,6.87,619096.47,6.48,487249.57,6.54,508648.35,6.53,503115.07,7.12,729964.23,7.05,757220.53,6.91,656480.94,6.66,548054.5,6.47,477003.35
9,000783.SZ,20250721,7.1,7.2,7.08,7.19,7.1,0.09000000000000075,1.27,708882.48,507673.095,7.12,643917.94,7.07,667989.04,6.85,611709.29,6.48,485672.43,6.54,511841.13,6.51,498759.94,7.1,718729.87,7.03,776417.86,6.89,647297.36,6.64,540325.14,6.46,474151.46
10,000783.SZ,20250718,7.1,7.14,7.08,7.1,7.1,0.0,0.0,613414.68,436011.875,7.11,663946.49,7.04,646322.54,6.83,600079.65,6.48,485550.69,6.54,517524.28,6.5,495316.43,7.08,686104.14,7.0,756841.93,6.87,636367.81,6.62,532159.8,6.46,470468.79
11,000783.SZ,20250717,7.08,7.12,7.05,7.1,7.08,0.019999999999999574,0.28,510447.36,361363.607,7.13,825584.81,7.03,643658.8,6.81,590540.49,6.48,486025.55,6.54,526195.57,6.49,490801.66,7.06,690529.86,6.97,738780.7,6.85,623946.21,6.61,525398.18,6.45,468800.93
