,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma13,ma_v_13,ma34,ma_v_34,ma144,ma_v_144,ma169,ma_v_169,ma75,ma_v_75
0,603860.SH,20201231,22.55,24.0,22.22,22.23,22.29,-0.05999999999999872,-0.2692,8291.79,18848.29,22.348,4147.73,23.1892,5568.2469,24.9676,4287.6726,27.2076,4804.5599,26.919,4652.1683,25.6588,4419.2801
1,603860.SH,20201230,22.35,22.35,22.1,22.29,22.18,0.10999999999999943,0.4959,1967.0,4371.441,22.45,3905.772,23.5015,5211.5708,25.0794,4133.0024,27.2333,4758.6941,26.9489,4649.9743,25.7516,4394.6029
2,603860.SH,20201229,22.18,22.46,22.1,22.18,22.18,0.0,0.0,2754.43,6130.797,22.68,3981.372,23.7685,5409.8015,25.1841,4215.0906,27.2583,4765.0956,26.9751,4663.6784,25.8533,4422.3171
3,603860.SH,20201228,22.89,22.89,22.18,22.18,22.86,-0.6799999999999997,-2.9746,4552.0,10186.9,22.974,3974.686,24.0577,5403.9108,25.2738,4263.0441,27.28,4754.6135,27.0031,4676.8297,25.9453,4445.738
4,603860.SH,20201225,22.62,23.13,22.33,22.86,22.74,0.120000000000001,0.5277,3173.43,7261.557,23.292,3639.886,24.3631,5331.6915,25.3676,4233.5294,27.3,4734.9051,27.0308,4692.735,26.048,4461.7247
5,603860.SH,20201224,23.36,23.37,22.3,22.74,23.44,-0.7000000000000028,-2.9863,7082.0,16031.603,23.464,4501.4,24.6338,5700.8892,25.4494,4288.6344,27.3167,4723.3361,27.0499,4696.2946,26.1385,4505.8923
6,603860.SH,20201223,23.61,23.82,23.22,23.44,23.65,-0.2099999999999973,-0.8879,2345.0,5508.069,23.78,3988.578,24.8738,5717.8638,25.5274,4181.5756,27.3344,4689.7389,27.0698,4671.5136,26.2407,4464.4523
7,603860.SH,20201222,23.75,23.98,23.41,23.65,23.77,-0.120000000000001,-0.5048,2721.0,6445.882,23.828,5419.512,25.0892,5793.1715,25.5888,4211.7815,27.3443,4682.1486,27.084,4685.8969,26.3352,4511.2389
8,603860.SH,20201221,23.56,23.95,23.5,23.77,23.72,0.05000000000000071,0.2108,2878.0,6835.245,23.978,7900.112,25.3108,5729.1715,25.6359,4212.8653,27.3515,4675.5375,27.0991,4699.8022,26.4375,4524.2256
9,603860.SH,20201218,25.69,25.78,23.7,23.72,24.32,-0.6000000000000014,-2.4671,7481.0,18407.767,24.482,8055.512,25.5315,5988.0177,25.6788,4224.2521,27.3594,4671.6556,27.1133,4703.8365,26.5301,4568.1189
10,603860.SH,20201217,23.66,24.43,23.39,24.32,23.68,0.6400000000000006,2.7027,4517.89,10841.346,24.89,7468.112,25.7477,5699.71,25.7091,4074.9874,27.3699,4637.3292,27.1282,4680.7151,26.6392,4564.9323
11,603860.SH,20201216,24.36,24.56,23.5,23.68,24.4,-0.7199999999999989,-2.9508,9499.67,22829.337,25.214,7100.104,25.8862,5617.6415,25.7118,4072.8141,27.3762,4624.1702,27.1418,4681.4732,26.7268,4584.4537
12,603860.SH,20201215,26.28,26.88,24.07,24.4,26.29,-1.8900000000000006,-7.189,15124.0,38405.344,25.708,5922.8,26.0662,5179.6662,25.7609,3893.2062,27.3839,4572.0544,27.1588,4648.0578,26.8337,4555.2981
13,603860.SH,20201214,25.65,26.3,25.58,26.29,25.76,0.5299999999999976,2.0575,3655.0,9492.79,26.104,4492.6,26.1708,4142.0508,25.7824,3539.7944,27.3866,4480.1586,27.1724,4592.9459,26.9313,4448.0315
14,603860.SH,20201211,26.04,26.1,25.33,25.76,25.94,-0.17999999999999972,-0.6939,4544.0,11616.587,26.018,5222.134,26.1238,4025.4354,25.7444,3489.4709,27.3751,4468.0406,27.1719,4598.6902,27.0115,4515.3115
15,603860.SH,20201210,26.02,26.3,25.87,25.94,26.15,-0.2099999999999973,-0.8031,2677.85,6973.027,26.114,4978.134,26.1254,3836.1277,25.7197,3439.2062,27.3685,4451.6031,27.1758,4608.5486,27.0757,4517.698
16,603860.SH,20201209,26.7,26.7,26.06,26.15,26.38,-0.23000000000000043,-0.8719,3613.15,9473.391,26.232,4820.364,26.1285,3777.0238,25.6985,3453.2338,27.3606,4447.1561,27.1745,4634.9666,27.1353,4538.02
17,603860.SH,20201208,24.8,26.66,24.8,26.38,25.86,0.5199999999999996,2.0108,7973.0,20958.166,26.33,5346.334,26.1292,3715.5508,25.6744,3429.0824,27.351,4446.7523,27.1719,4675.4353,27.1947,4542.7913
18,603860.SH,20201207,26.2,26.31,25.56,25.86,26.24,-0.379999999999999,-1.4482,7302.67,18851.554,26.36,4498.334,26.1108,3251.2431,25.6515,3304.2882,27.3403,4427.3507,27.163,4644.5517,27.2459,4500.9247
19,603860.SH,20201204,26.63,26.63,26.11,26.24,26.53,-0.2900000000000027,-1.0931,3324.0,8726.244,26.412,3728.0,26.1246,2971.4223,25.6488,3179.7097,27.3309,4405.7905,27.1609,4613.6873,27.3051,4456.3024
