trade_date,open,close,high,low
2021-12-31,8.54,8.39,8.58,7.51
2021-11-30,8.2,8.61,9.4,7.8
2021-10-31,8.35,8.15,8.62,7.11
2021-09-30,8.8,8.35,10.38,7.88
2021-08-31,7.04,8.98,9.26,6.86
2021-07-31,6.579,6.95,7.07,5.7616
2021-06-30,6.579,6.5889999999999995,7.9048,6.3996
2021-05-31,6.0906,6.5292,6.6189,5.6021
2021-04-30,5.632000000000001,6.0806,6.3298,5.5224
2021-03-31,5.2034,5.632000000000001,6.1902,5.1037
2021-02-28,4.8545,5.1835,5.5224,4.6053
2021-01-31,5.004,4.8545,5.1236,4.5953
2020-12-31,5.53,4.9941,5.59,4.9343
2020-11-30,5.68,5.4925,5.78,5.4127
2020-10-31,5.68,5.7018,6.06,5.5822
2020-09-30,6.03,5.642,6.26,5.5323
2020-08-31,7.03,6.0108,7.31,5.8613
2020-07-31,5.86,6.9279,7.09,5.7815
2020-06-30,5.39,5.9,6.19,5.25
2020-05-31,5.83,5.42,6.02,5.17
2020-04-30,5.74,5.83,7.23,5.18
2020-03-31,5.86,5.81,6.41,4.99
2020-02-29,6.07,5.85,8.9,5.57
2020-01-31,4.49,5.52,6.0,4.43
2019-12-31,4.33,4.57,4.7,4.17
2019-11-30,4.58,4.31,4.76,4.22
2019-10-31,4.55,4.58,5.06,4.53
2019-09-30,4.64,4.57,4.98,4.32
2019-08-31,4.39,4.64,5.25,3.83
2019-07-31,4.76,4.38,4.97,4.31
2019-06-30,4.78,4.71,4.9,4.18
2019-05-31,5.12,4.77,5.31,4.38
2019-04-30,5.52,5.37,7.39,5.1
2019-03-31,4.35,5.66,6.72,4.27
2019-02-28,3.38,4.32,4.48,3.37
2019-01-31,3.39,3.34,3.8,3.25
2018-12-31,3.89,3.4,4.0,3.34
2018-11-30,3.49,3.83,4.52,3.46
2018-10-31,3.91,3.49,3.92,3.05
2018-09-30,4.07,3.93,4.12,3.84
2018-08-31,4.43,4.07,4.46,4.04
2018-07-31,4.34,4.4,4.59,4.02
2018-06-30,5.4806,4.36,5.7301,4.01
2018-05-31,4.7019,5.5105,5.5105,4.7019
2018-04-30,4.8716,4.7718,5.6503,4.4523
2018-03-31,4.4723,4.8716,5.0413,4.1928
2018-02-28,4.9315,4.4823,4.9415,3.9831
2018-01-31,5.3109,4.9315,5.5904,4.9016
2017-12-31,5.32,5.32,5.41,4.96
2017-11-30,5.96,5.33,6.15,5.25
2017-10-31,6.32,5.97,6.63,5.89
2017-09-30,6.3,6.26,6.53,6.23
2017-08-31,6.01,6.32,6.65,5.92
2017-07-31,6.23,6.0,6.44,5.61
2017-06-30,6.12,6.22,6.34,5.84
2017-05-31,6.96,6.17,7.03,5.85
2017-04-30,7.65,7.06,7.83,6.56
2017-03-31,8.11,7.65,8.5,7.47
2017-02-28,7.98,8.11,8.29,7.95
2017-01-31,8.39,8.0,8.64,7.38
2016-12-31,9.09,8.38,9.34,7.99
2016-11-30,8.38,9.1,10.5,8.35
2016-10-31,8.22,8.38,8.58,8.18
2016-09-30,8.9,8.12,9.3,7.91
2016-08-31,7.95,8.87,9.06,7.68
2016-07-31,7.91,7.97,8.65,7.86
2016-06-30,7.65,7.97,8.11,7.1
2016-05-31,8.13,7.69,8.58,7.1
2016-04-30,8.6,8.11,9.04,7.81
2016-03-31,7.15,8.7,8.87,7.05
2016-02-29,6.25,7.02,7.83,6.17
2016-01-31,9.47,6.33,9.47,6.01
2015-12-31,7.84,9.41,10.25,7.62
2015-11-30,7.85,7.84,8.91,7.42
2015-10-31,6.96,8.01,8.6,6.8
2015-09-30,6.71,6.58,6.83,5.55
2015-08-31,8.15,6.74,9.98,6.1
2015-07-31,11.85,8.34,12.4,5.79
2015-06-30,14.69,11.95,17.99,9.78
2015-05-31,12.05,14.26,16.95,11.68
2015-04-30,10.3,12.01,14.5,10.28
2015-03-31,8.19,10.4,10.77,8.12
2015-02-28,8.0,8.16,8.26,7.38
2015-01-31,7.3,8.02,8.35,7.24
