,trade_date,open,close,high,low
349,20241110,18.74,19.48,19.9,18.42
348,20241103,18.14,18.46,19.03,17.92
347,20241027,19.88,18.13,19.97,18.04
346,20241020,20.7,19.98,21.38,19.07
345,20241013,22.73,20.56,22.73,19.66
344,20241006,19.85,20.79,21.03,19.52
343,20240929,18.73,19.54,19.85,18.21
342,20240922,18.28,18.87,19.11,18.22
341,20240915,17.7,18.36,18.52,17.48
340,20240908,18.25,17.71,18.99,17.68
339,20240901,18.55,18.24,18.97,17.87
338,20240825,18.56,18.6,19.2,18.0
337,20240818,19.53,18.56,19.62,18.12
336,20240811,19.7,19.38,19.87,18.66
335,20240804,20.09,19.86,20.47,18.97
334,20240728,19.48,19.58,20.44,18.64
333,20240721,19.93,19.64,19.94,18.56
332,20240714,19.14,19.98,20.74,18.84
331,20240707,19.2,19.15,19.59,18.01
330,20240630,17.55,19.1,19.25,17.28
329,20240623,16.47,17.64,18.33,16.47
328,20240616,15.9,16.54,16.91,15.29
327,20240609,13.88,15.91,16.47,13.7
326,20240602,14.11,13.93,15.17,13.72
325,20240526,14.04,14.12,14.65,13.6
324,20240519,15.13,13.95,15.51,13.82
323,20240512,14.63,15.16,15.52,14.06
322,20240505,14.63,14.54,14.87,14.48
321,20240428,16.12,14.71,16.16,14.37
320,20240421,15.03,16.09,16.43,14.99
319,20240414,13.65,15.13,15.27,13.46
318,20240407,14.1,13.72,14.13,13.37
317,20240331,13.95,14.11,14.15,13.42
316,20240324,14.21,14.07,14.73,13.91
315,20240317,14.38,14.12,14.57,13.78
314,20240310,14.17,14.27,14.63,13.78
313,20240303,13.41,14.07,14.14,13.14
312,20240225,13.01,13.39,13.62,12.9
311,20240211,11.67,13.01,13.52,10.61
310,20240204,12.39,11.74,12.68,11.36
309,20240128,12.15,12.46,12.77,11.34
308,20240121,12.69,12.16,12.99,12.04
307,20240114,12.66,12.65,12.93,12.36
306,20240107,12.38,12.65,13.17,12.25
305,20231231,11.44,12.46,12.52,11.25
304,20231224,11.89,11.42,11.99,11.27
303,20231217,11.59,11.89,12.11,11.5
302,20231210,11.65,11.62,11.83,11.38
301,20231203,11.6,11.65,11.86,11.45
300,20231126,11.01,11.59,11.78,10.97
299,20231119,10.66,11.01,11.2,10.56
298,20231112,10.57,10.67,10.85,10.48
297,20231105,10.58,10.47,10.84,10.33
296,20231029,10.45,10.67,10.7,10.04
295,20231022,10.63,10.44,10.87,10.37
294,20231015,10.81,10.63,11.14,10.53
293,20231001,10.61,10.8,10.86,10.21
292,20230924,10.8,10.66,11.0,10.28
291,20230917,10.65,10.76,11.41,10.57
290,20230910,10.39,10.64,10.68,10.23
289,20230903,10.7,10.33,10.82,10.19
288,20230827,10.46,10.17,10.68,10.12
287,20230820,11.27,10.38,11.38,9.95
286,20230813,11.77,11.32,11.87,11.3
285,20230806,11.15,11.69,11.77,11.11
284,20230730,11.52,11.15,11.98,10.93
283,20230723,12.04,11.54,12.71,11.49
282,20230716,11.88,11.95,12.17,11.45
281,20230709,12.02,11.81,12.2,11.55
280,20230702,11.73,12.11,12.22,11.34
279,20230625,12.05,11.71,12.46,11.68
